"corpus","match_position","left context","match","right_context","thread_postcount","text_nk","thread_title","text_swefn","text_ovix","text_date","text_username","forum_title","forum_url","text_blingbring","thread_lastpost","thread_url","text_lix","text_url"
"Familjeliv: Känsliga rummet","95423665","jag är oxå uppvuxen med en kriminell pundarpappa som alltid åkt inåut på kåken mest kaffevolter dock , och en mamma som är alkis men som oxå sköter det relativt snyggt dock inte hennes nuvarande sambo även om han gärna vill tro det , sköta snyggt alltså har brutit all kontakt med min biopappa sen snart 8 år tillbaka ( men enbart för att han är ett as inte pga missbruket ) förutom nåt","ångestfyllt","telefonsamtal ung .","41","0.61","Båda mina föräldrar knarkar, nån mer som har det som jag som vill dela med sig av sina känslor?","|Redirecting:746.137|Quarreling:88.887|Supporting:85.711|","64.73","2007-01-29 12:45:16","Drutten28","Känsliga rummet > Missbruk","http://www.familjeliv.se/forum/4/120","|stank:81.783|repulsion:31.418|försyndelse:27.036|","2007-02-07 20:32:12","http://www.familjeliv.se/forum/thread/16769733-bada-mina-foraldrar-knarkar-nan-mer-som-har-det-som-jag-som-vill-dela-med-sig-av-sina-kanslor","36.98","http://www.familjeliv.se/forum/thread/16769733-bada-mina-foraldrar-knarkar-nan-mer-som-har-det-som-jag-som-vill-dela-med-sig-av-sina-kanslor/1#anchor-m4"
"Familjeliv: Känsliga rummet","95874303","Jag önskar SÅ att min stressade och frånvarande morsa hade hittat något annat sätt än alkohol att slappna av på - eller förstås ännu hellre , en strategi eller situation som inte gjorde henne så stressad och","ångestfylld",".","1002","0.55","Är det något fel med att man tar sig 2 glas vin varje kväll/eftermiddag?","|Damaging:109.541|Intoxicants:44.789|Impact:18.334|","61.40","2010-09-15 22:53:28","Anonym (vuxen dotter)","Känsliga rummet > Missbruk","http://www.familjeliv.se/forum/4/120","|ouppmärksamhet:31.906|illvilja:26.259|hjärtlöshet:25.023|","2011-01-01 09:41:49","http://www.familjeliv.se/forum/thread/54524228-ar-det-nagot-fel-med-att-man-tar-sig-2-glas-vin-varje-kvalleftermiddag","40.39","http://www.familjeliv.se/forum/thread/54524228-ar-det-nagot-fel-med-att-man-tar-sig-2-glas-vin-varje-kvalleftermiddag/35#anchor-m348"
"Familjeliv: Känsliga rummet","99696374","Undviker , som sagt , att ringa samtal eftersom det känns väldigt","ångestfyllt",", men tack ändå .","13","0.30","Vad kan man få för stöd hos habiliteringen?","|Communication_means:719.824|Avoiding:106.887|Facial_expression:75.942|","98.95","2013-11-20 22:30:32","Anonym (Aspergare)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|andefattigdom:32.453|flykt:27.759|ljudupprepning:21.882|","2013-11-21 10:16:23","http://www.familjeliv.se/forum/thread/71735997-vad-kan-man-fa-for-stod-hos-habiliteringen","23.44","http://www.familjeliv.se/forum/thread/71735997-vad-kan-man-fa-for-stod-hos-habiliteringen/1#anchor-m5"
"Familjeliv: Känsliga rummet","101183325","Jag är arg , sårad , ledsen , orolig , förbannad ,","ångestfylld",", trött och besviken .","89","0.25","Förbannade, förbannade Försäkringskassan!","|Emotions_success_or_failure:187.812|Emotion_directed:40.318|Grasp:38.222|","41.21","2011-01-07 21:09:00","Anonym (Sjuk, ju!)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|dumhuvud:97.738|oförnuft:74.679|okänslighet:64.151|","2011-01-10 22:03:51","http://www.familjeliv.se/forum/thread/56475637-forbannade-forbannade-forsakringskassan","26.46","http://www.familjeliv.se/forum/thread/56475637-forbannade-forbannade-forsakringskassan/3#anchor-m28"
"Familjeliv: Känsliga rummet","103354006","Jag förstår din oro och din anhöriga har det givetvis inte bra och situationen kommer successivt förvärras om inget görs , men att sätta ditt hopp till att en LVM är denna persons enda räddning kommer bli en","ångestfylld","besvikelse om inte din kommun är sanslöst effektiv i sin missbruksvård .","14","0.70","LVM - hur fungerar det i praktiken?","|Manipulate_into_doing:277.998|Medical_interaction_scenario:65.244|Process:64.512|","64.47","2012-04-11 09:05:48","feliis","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|frikostighet:25.273|luktlöshet:18.72|lärd:17.785|","2012-12-30 20:20:11","http://www.familjeliv.se/forum/thread/64384109-lvm-hur-fungerar-det-i-praktiken","66.00","http://www.familjeliv.se/forum/thread/64384109-lvm-hur-fungerar-det-i-praktiken/1#anchor-m3"
"Familjeliv: Känsliga rummet","104229611","Det man med säkerhet kan säga är att en placering av ett barn är oerhört svårt och","ångestfyllt",", för alla inblandade , och en hemflytt är precis lika svår och jobbig - även för socialsekreterare .","11","0.52","Vad ska man ta sej till?","|Interrupt_process:49.42|Attempt_suasion:20.491|Entity:17.992|","54.10","2007-05-01 14:07:05","Anonym (soc sekr)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|utlåning:29.079|omöjlighet:16.384|omogenhet:15.794|","2007-05-01 16:19:50","http://www.familjeliv.se/forum/thread/20193860-vad-ska-man-ta-sej-till","36.58","http://www.familjeliv.se/forum/thread/20193860-vad-ska-man-ta-sej-till/1#anchor-m8"
"Familjeliv: Känsliga rummet","105260230","Har lite svårt att ta kontakt med instanser nu också när jag till och med har svårt att gå utomhus pga jag känner mig väldigt snurrig och","ångestfylld",".","14","0.22","Slutar med lyrica, har det väldigt tufft.","|Part_inner_outer:246.36|Contacting:222.567|Accompaniment:101.799|","47.69","2019-12-12 21:14:33","Anonym (sandra)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|lagskipning:117.82|domstol:89.802|förtyngning:56.632|","2019-12-13 15:11:31","http://www.familjeliv.se/forum/thread/80092025-slutar-med-lyrica-har-det-valdigt-tufft","49.43","http://www.familjeliv.se/forum/thread/80092025-slutar-med-lyrica-har-det-valdigt-tufft/2#anchor-m11"
"Familjeliv: Känsliga rummet","105322306","Har lite svårt att ta kontakt med instanser nu också när jag till och med har svårt att gå utomhus pga jag känner mig väldigt snurrig och","ångestfylld",".","14","0.22","Slutar med lyrica, har det väldigt tufft.","|Part_inner_outer:246.36|Contacting:222.567|Accompaniment:101.799|","47.69","2019-12-12 21:13:57","Anonym (sandra)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|lagskipning:117.82|domstol:89.802|förtyngning:56.632|","2019-12-13 15:11:31","http://www.familjeliv.se/forum/thread/80092025-slutar-med-lyrica-har-det-valdigt-tufft","49.43","http://www.familjeliv.se/forum/thread/80092025-slutar-med-lyrica-har-det-valdigt-tufft/1#anchor-m10"
"Familjeliv: Känsliga rummet","105333486","Har lite svårt att ta kontakt med instanser nu också när jag till och med har svårt att gå utomhus pga jag känner mig väldigt snurrig och","ångestfylld",".","14","0.22","Slutar med lyrica, har det väldigt tufft.","|Part_inner_outer:246.36|Contacting:222.567|Accompaniment:101.799|","47.69","2019-12-12 21:13:52","Anonym (sandra)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|lagskipning:117.82|domstol:89.802|förtyngning:56.632|","2019-12-13 15:11:31","http://www.familjeliv.se/forum/thread/80092025-slutar-med-lyrica-har-det-valdigt-tufft","49.43","http://www.familjeliv.se/forum/thread/80092025-slutar-med-lyrica-har-det-valdigt-tufft/1#anchor-m9"
"Familjeliv: Känsliga rummet","108016914","Det kan vara väldigt","ångestfyllt","att bara vara hemma och sedan ännu mer ångestfyllt att komma tillbaka i arbete .","8","0.33","Hjälp mig räkna!","|Waver_between_options:419.135|Medical_treatment:273.577|Rotting:132.993|","61.91","2011-10-31 16:06:10","Anonym (lite samma...)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|parallellism:323.15|botemedel:31.4|lärd:28.403|","2011-11-01 21:00:47","http://www.familjeliv.se/forum/thread/61796639-hjalp-mig-rakna","31.87","http://www.familjeliv.se/forum/thread/61796639-hjalp-mig-rakna/1#anchor-m6"
"Familjeliv: Känsliga rummet","108016923","Det kan vara väldigt ångestfyllt att bara vara hemma och sedan ännu mer","ångestfyllt","att komma tillbaka i arbete .","8","0.33","Hjälp mig räkna!","|Waver_between_options:419.135|Medical_treatment:273.577|Rotting:132.993|","61.91","2011-10-31 16:06:10","Anonym (lite samma...)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|parallellism:323.15|botemedel:31.4|lärd:28.403|","2011-11-01 21:00:47","http://www.familjeliv.se/forum/thread/61796639-hjalp-mig-rakna","31.87","http://www.familjeliv.se/forum/thread/61796639-hjalp-mig-rakna/1#anchor-m6"
"Familjeliv: Känsliga rummet","110895745","Även om jag såklart förstår att det är enormt","ångestfyllt","för föräldern som riskerar att separeras från sitt barn .","72","1.10","Finns de fler som upplever att de o sina barn råkat ut för helt felaktigt LVu? Kanske har du inte ens kontakt me ditt barn längre?...","|Forming_relationships:96.199|Run_risk:68.225|Law:52.393|","116.13","2009-01-11 23:51:04","Wonderkarin","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|otalighet:66.166|efterkommande:39.954|åldring:38.993|","2009-01-12 17:30:42","http://www.familjeliv.se/forum/thread/40136852-finns-de-fler-som-upplever-att-de-o-sina-barn-rakat-ut-for-helt-felaktigt-lvu-kanske-har-du-inte-ens-kontakt-me-ditt-barn-langre","36.78","http://www.familjeliv.se/forum/thread/40136852-finns-de-fler-som-upplever-att-de-o-sina-barn-rakat-ut-for-helt-felaktigt-lvu-kanske-har-du-inte-ens-kontakt-me-ditt-barn-langre/4#anchor-m33"
"Familjeliv: Känsliga rummet","111918957","Jag är så himla","ångestfylld","och desperat och skulle helst av allt bara vilja gå ut iskogen och ...","11","0.84","Arbetslöshetskassan dräper oss.","|Appeal:116.555|Lively_place:103.212|Billing:74.085|","74.96","2008-12-08 19:30:32","Anonym (desperat)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|sakfällande:16.7|betalning:14.816|luktlöshet:14.801|","2008-12-09 20:38:43","http://www.familjeliv.se/forum/thread/39116564-arbetsloshetskassan-draper-oss","38.88","http://www.familjeliv.se/forum/thread/39116564-arbetsloshetskassan-draper-oss/1"
"Familjeliv: Känsliga rummet","118267825","Eftersom hon är väldigt mammig gjorde jag allt för att hålla henne så mycket som möjligt trots att jag grät och var","ångestfylld",".","119","0.39","Bebis föll från skötbordet - jag går sönder av ångest!!","|Medical_professionals:76.695|Awareness_status:62.825|Intentionally_create:26.403|","65.69","2018-01-09 20:02:37","Anonym (Värdelös)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|lärd:48.795|talträngdhet:29.457|botemedel:26.972|","2018-05-01 11:18:26","http://www.familjeliv.se/forum/thread/78349535-bebis-foll-fran-skotbordet-jag-gar-sonder-av-angest","30.50","http://www.familjeliv.se/forum/thread/78349535-bebis-foll-fran-skotbordet-jag-gar-sonder-av-angest/7#anchor-m64"
"Familjeliv: Känsliga rummet","118284406","Jag är fortfarande","ångestfylld","och mår dåligt över det .","119","0.48","Bebis föll från skötbordet - jag går sönder av ångest!!","|Emotions_by_stimulus:143.2|Cause_to_make_noise:71.164|Discussion:57.806|","81.36","2018-02-06 05:17:15","Anonym (Värdelös)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|medelväg:46.989|ljudupprepning:44.177|hälsa:39.688|","2018-05-01 11:18:26","http://www.familjeliv.se/forum/thread/78349535-bebis-foll-fran-skotbordet-jag-gar-sonder-av-angest","29.11","http://www.familjeliv.se/forum/thread/78349535-bebis-foll-fran-skotbordet-jag-gar-sonder-av-angest/11#anchor-m110"
"Familjeliv: Känsliga rummet","118308504","Som att jag knappt kunde hålla mitt barn , än mindre se på henne ... är känslig mot sår och de lämnade hacket öppet fram tills man sydde .. Eller för att jag var FÖR ledsen och","ångestfylld","?","119","0.28","Bebis föll från skötbordet - jag går sönder av ångest!!","|Mention:119.502|Meet_with:108.624|Cause_harm:70.76|","79.56","2018-01-09 05:11:55","Anonym (Värdelös)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|luktlöshet:49.661|uttalsfel:30.592|retlighet:28.929|","2018-05-01 11:18:26","http://www.familjeliv.se/forum/thread/78349535-bebis-foll-fran-skotbordet-jag-gar-sonder-av-angest","26.47","http://www.familjeliv.se/forum/thread/78349535-bebis-foll-fran-skotbordet-jag-gar-sonder-av-angest/4#anchor-m35"
"Familjeliv: Känsliga rummet","119380903","Hur som helst så har jag mått jättedåligt över detta , känt mig deppad och","ångestfylld","och har via läkaren på mvc fått antidepressiva som jag ätit sedan vecka 28 i graviditeten .","25","0.40","mvc-journal","|Being_up_to_it:164.052|Conduct:116.788|Giving_birth:74.23|","51.87","2009-05-09 11:36:11","Anonym (orolig)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|otro:26.791|omdömeslöshet:26.486|förlåtelse:25.198|","2009-05-14 12:09:17","http://www.familjeliv.se/forum/thread/43787555-mvc-journal","38.07","http://www.familjeliv.se/forum/thread/43787555-mvc-journal/1"
"Familjeliv: Känsliga rummet","120848895","Har själv haft med soc att göra , precis som så många andra i denna tråd blir mitt liv aldrig detsamma efter detta.Jag är ofta","ångestfylld",", orolig , nervös och livrädd .","93","0.90","Jag är så rädd för soc...","|Sex:203.091|Connectors:68.415|Attaching:40.139|","184.87","2008-05-16 22:02:17","Anonym (Ledsen)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|namnförändring:231.933|tilltäppningsmedel:77.616|brunt:51.341|","2008-05-22 23:58:47","http://www.familjeliv.se/forum/thread/32737011-jag-ar-sa-radd-for-soc","50.84","http://www.familjeliv.se/forum/thread/32737011-jag-ar-sa-radd-for-soc/2#anchor-m18"
"Familjeliv: Känsliga rummet","120853295","Jag är ofta","ångestfylld",", orolig , nervös och livrädd .","93","0.81","Jag är så rädd för soc...","|Sex:227.374|Connectors:76.595|Attaching:44.938|","131.99","2008-05-16 21:59:32","Anonym (xxx)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|tilltäppningsmedel:86.896|brunt:57.479|upprullning:52.291|","2008-05-22 23:58:47","http://www.familjeliv.se/forum/thread/32737011-jag-ar-sa-radd-for-soc","33.50","http://www.familjeliv.se/forum/thread/32737011-jag-ar-sa-radd-for-soc/2#anchor-m17"
"Familjeliv: Känsliga rummet","121366115","Hon är ledsen och","ångestfylld","...","11","0.54","Kommer jag få problem??","|Risky_situation:155.247|Motion_noise:82.846|Sleep:40.819|","62.67","2009-04-05 12:16:39","Anonym","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|dryckenskap:52.093|blindhet:33.882|väsljud:25.072|","2009-04-05 13:16:30","http://www.familjeliv.se/forum/thread/42860225-kommer-jag-fa-problem","27.08","http://www.familjeliv.se/forum/thread/42860225-kommer-jag-fa-problem/1"
"Familjeliv: Känsliga rummet","122352352","Hon har svårt att få vardagen att gå ihop med sitt barn eftersom hon är orkeslös , ofokuserad och","ångestfylld",".","46","0.57","Ska man anmäla till soc, vad händer då?","|Assistance:32.092|Practice:31.494|Entity:18.361|","49.11","2010-03-25 12:30:57","Anonym (orolig vän)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|nödsignal:27.896|smådel:22.716|regelbundenhet:20.986|","2010-04-17 15:25:15","http://www.familjeliv.se/forum/thread/51590294-ska-man-anmala-till-soc-vad-hander-da","39.04","http://www.familjeliv.se/forum/thread/51590294-ska-man-anmala-till-soc-vad-hander-da/1"
"Familjeliv: Känsliga rummet","122479676","En hund kan göra att en otrygg /","ångestfylld","människa kommer sig ut i en normal vardag och kan fungera som en hel människa .","32","0.70","Vart söker jag fondpengar ang Ångesthund","|Being_at_risk:92.494|Being_operational:60.555|Similarity:37.471|","66.82","2013-06-24 09:36:42","W Goldberg","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|modifikation:46.757|ordvarietet:35.3|ojämnhet:34.951|","2013-06-25 08:51:36","http://www.familjeliv.se/forum/thread/70286906-vart-soker-jag-fondpengar-ang-angesthund","30.06","http://www.familjeliv.se/forum/thread/70286906-vart-soker-jag-fondpengar-ang-angesthund/1#anchor-m10"
"Familjeliv: Känsliga rummet","123884927","Kvar är jag , tom , orolig ,","ångestfylld","och alldeles ensam .","189","0.30","Dom tog min kille","|Manner_of_life:75.46|Remainder:27.35|Law_enforcement_agency:24.672|","48.80","2015-12-02 19:21:25","Anonym (tom)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|vällukt:76.191|vaktare:25.196|budbärare:20.065|","2015-12-06 17:27:54","http://www.familjeliv.se/forum/thread/76072448-dom-tog-min-kille","20.13","http://www.familjeliv.se/forum/thread/76072448-dom-tog-min-kille/1"
"Familjeliv: Känsliga rummet","125205475","Han har alltid skrikit mycket men nu senaste månaderna har det blivit tydligt värre , högre och mer","ångestfyllt",".","21","0.34","Orosanmälan gällande vuxen?","|People_by_residence:120.064|Intoxication:74.272|Fear:49.935|","58.28","2020-08-22 09:25:58","Anonym (Granntant)","Känsliga rummet > Myndighetskontakt","http://www.familjeliv.se/forum/4/121","|formlöshet:27.056|fortgång:21.137|oläglighet:20.897|","2020-08-23 10:38:48","http://www.familjeliv.se/forum/thread/80599352-orosanmalan-gallande-vuxen","27.50","http://www.familjeliv.se/forum/thread/80599352-orosanmalan-gallande-vuxen/1"
